0	1
1	0
2	1
3	0
4	0
5	1
6	1
7	0
8	1
9	1
10	1
11	0
12	1
13	1
14	0
15	0
16	1
17	0
18	0
19	1
20	0
21	1
22	1
23	1
24	1
25	1
26	0
27	1
28	1
29	1
30	1
31	0
32	0
33	0
34	1
35	1
36	1
37	0
38	0
39	0
40	0
41	0
42	1
43	0
44	1
45	1
46	1
47	1
48	1
49	1
50	0
51	0
52	0
53	1
54	1
55	0
56	0
57	0
58	1
59	0
60	0
61	0
62	1
63	1
64	0
65	1
66	1
67	0
68	0
69	1
70	0
71	1
72	1
73	0
74	1
75	0
76	1
77	1
78	0
79	1
80	0
81	1
82	0
83	0
84	1
85	1
86	0
87	0
88	0
89	1
90	0
91	0
92	1
93	1
94	0
95	0
96	1
97	1
98	0
99	1
100	1
101	0
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	0
111	0
112	1
113	0
114	1
115	1
116	1
117	0
118	0
119	1
120	1
121	0
122	1
123	1
124	0
125	0
126	1
127	0
128	1
129	0
130	0
131	1
132	1
133	0
134	1
135	0
136	0
137	1
138	1
139	1
140	1
141	0
142	0
143	1
144	0
145	0
146	0
147	1
148	0
149	0
150	0
151	1
152	1
153	1
154	0
155	1
156	1
157	0
158	0
159	1
160	0
161	0
162	1
163	0
164	0
165	1
166	0
167	0
168	0
169	1
170	1
171	0
172	0
173	1
174	0
175	0
176	1
177	0
178	0
179	0
180	0
181	1
182	0
183	0
184	0
185	0
186	1
187	0
188	0
189	1
190	1
191	0
192	0
193	1
194	1
195	0
196	0
197	0
198	0
199	0
200	0
201	1
202	0
203	1
204	0
205	0
206	0
207	0
208	1
209	0
210	0
211	0
212	1
213	1
214	0
215	1
216	1
217	1
218	0
219	1
220	1
221	0
222	0
223	0
224	1
225	1
226	1
227	0
228	0
229	0
230	0
231	1
232	0
233	1
234	1
235	0
236	1
237	0
238	0
239	0
240	1
241	1
242	1
243	0
244	1
245	1
246	1
247	1
248	1
249	0
250	1
251	1
252	1
253	1
254	1
255	0
256	0
257	0
258	0
259	0
260	0
261	1
262	1
263	1
264	0
265	0
266	1
267	0
268	0
269	0
270	1
271	0
272	0
273	1
274	0
275	0
276	1
277	1
278	0
279	1
280	1
281	0
282	0
283	0
284	1
285	1
286	0
287	1
288	1
289	0
290	0
291	1
292	0
293	1
294	0
295	1
296	0
297	0
298	0
299	1
300	0
301	1
302	1
303	0
304	0
305	0
306	0
307	1
308	1
309	0
310	0
311	0
312	0
313	1
314	1
315	1
316	1
317	0
318	0
319	0
320	0
321	1
322	1
323	1
324	1
325	1
326	1
327	0
328	0
329	1
330	0
331	0
332	1
333	0
334	1
335	0
336	0
337	1
338	1
339	1
340	1
341	1
342	1
343	0
344	0
345	0
346	1
347	1
348	0
349	0
350	0
351	1
352	0
353	1
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	1
363	0
364	1
365	1
366	0
367	1
368	0
369	1
370	1
371	0
372	0
373	0
374	1
375	1
376	1
377	1
378	1
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	1
389	1
390	0
391	0
392	1
393	1
394	1
395	0
396	0
397	0
398	0
399	0
400	1
401	1
402	1
403	1
404	1
405	0
406	1
407	1
408	1
409	1
410	1
411	0
412	0
413	1
414	1
415	0
416	0
417	1
418	0
419	0
420	0
421	0
422	1
423	1
424	1
425	0
426	1
427	0
428	0
429	0
430	0
431	0
432	0
433	1
434	0
435	0
436	1
437	1
438	1
439	0
440	1
441	0
442	0
443	1
444	1
445	1
446	0
447	0
448	0
449	1
450	0
451	1
452	1
453	0
454	0
455	1
456	1
457	1
458	1
459	1
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	1
470	0
471	0
472	1
473	0
474	0
475	1
476	0
477	1
478	0
479	0
480	0
481	0
482	1
483	0
484	0
485	1
486	1
487	1
488	0
489	0
490	0
491	1
492	1
493	1
494	0
495	0
496	0
497	1
498	1
499	1
500	1
501	0
502	0
503	1
504	1
505	1
506	1
507	1
508	1
509	0
510	0
511	0
512	1
513	1
514	1
515	0
516	1
517	1
518	0
519	1
520	1
521	0
522	0
523	1
524	1
525	1
526	0
527	1
528	0
529	0
530	1
531	1
532	1
533	0
534	0
535	0
536	0
537	0
538	1
539	0
540	1
541	1
542	0
543	1
544	1
545	1
546	0
547	0
548	0
549	0
550	0
551	1
552	1
553	1
554	0
555	0
556	0
557	1
558	0
559	0
560	0
561	1
562	1
563	0
564	0
565	0
566	0
567	0
568	0
569	1
570	0
571	1
572	1
573	0
574	0
575	0
576	0
577	0
578	1
579	1
580	1
581	1
582	1
583	1
584	0
585	1
586	1
587	0
588	1
589	0
590	0
591	1
592	1
593	1
594	0
595	0
596	0
597	1
598	1
599	0
600	0
601	0
602	1
603	0
604	0
605	0
606	0
607	0
608	1
609	1
610	0
611	0
612	0
613	1
614	1
615	0
616	0
617	0
618	1
619	1
620	1
621	0
622	1
623	1
624	0
625	1
626	0
627	1
628	0
629	1
630	1
631	1
632	0
633	0
634	0
635	0
636	0
637	1
638	0
639	0
640	0
641	0
642	1
643	1
644	0
645	0
646	0
647	1
648	0
649	1
650	1
651	0
652	0
653	1
654	0
655	1
656	0
657	0
658	1
659	0
660	1
661	0
662	0
663	1
664	0
665	0
666	0
667	1
668	0
669	1
670	0
671	1
672	0
673	0
674	0
675	1
676	0
677	0
678	0
679	1
680	0
681	1
682	0
683	1
684	1
685	0
686	1
687	0
688	1
689	1
690	0
691	0
692	0
693	0
694	0
695	0
696	1
697	1
698	0
699	0
700	1
701	1
702	1
703	1
704	0
705	1
706	1
707	1
708	1
709	0
710	1
711	1
712	1
713	1
714	0
715	1
716	0
717	1
718	0
719	1
720	0
721	0
722	0
723	0
724	0
725	0
726	1
727	1
728	1
729	0
730	1
731	0
732	0
733	1
734	0
735	0
736	1
737	1
738	0
739	1
740	0
741	1
742	0
743	0
744	1
745	1
746	1
747	1
748	0
749	1
750	1
751	0
752	0
753	0
754	0
755	1
756	1
757	1
758	0
759	1
760	1
761	0
762	1
763	0
764	1
765	1
766	0
767	1
768	0
769	1
770	0
771	1
772	0
773	0
774	0
775	0
776	1
777	0
778	1
779	0
780	1
781	0
782	0
783	1
784	0
785	1
786	1
787	1
788	1
789	0
790	0
791	1
792	1
793	0
794	1
795	1
796	1
797	1
798	0
799	0
800	1
801	0
802	0
803	1
804	1
805	0
806	0
807	0
808	0
809	1
810	0
811	0
812	0
813	0
814	1
815	1
816	0
817	1
818	0
819	1
820	0
821	0
822	1
823	1
824	0
825	1
826	1
827	1
828	1
829	1
830	0
831	0
832	1
833	0
834	0
835	0
836	1
837	1
838	1
839	0
840	1
841	0
842	1
843	1
844	1
845	1
846	1
847	0
848	1
849	1
850	0
851	0
852	1
853	0
854	0
855	0
856	1
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	1
866	0
867	0
868	1
869	0
870	1
871	1
872	0
873	1
874	1
875	1
876	0
877	1
878	0
879	0
880	1
881	1
882	1
883	1
884	1
885	0
886	1
887	0
888	0
889	0
890	1
891	1
892	0
893	0
894	1
895	1
896	0
897	1
898	1
899	0
900	0
901	0
902	1
903	0
904	0
905	1
906	1
907	0
908	0
909	1
910	0
911	0
912	0
913	0
914	1
915	1
916	1
917	0
918	1
919	1
920	1
921	0
922	0
923	1
924	0
925	1
926	1
927	0
928	0
929	1
930	1
931	1
932	0
933	0
934	0
935	0
936	1
937	0
938	0
939	1
940	1
941	0
942	1
943	1
944	0
945	1
946	1
947	1
948	0
949	0
950	1
951	0
952	0
953	0
954	0
955	0
956	1
957	1
958	0
959	0
960	0
961	1
962	0
963	1
964	1
965	0
966	1
967	0
968	0
969	0
970	1
971	1
972	0
973	0
974	1
975	0
976	0
977	1
978	1
979	1
980	0
981	1
982	1
983	1
984	0
985	1
986	1
987	0
988	0
989	1
990	0
991	0
992	0
993	0
994	0
995	1
996	1
997	1
998	1
999	1
1000	0
1001	1
1002	1
1003	1
1004	0
1005	0
1006	0
1007	1
1008	1
1009	1
1010	0
1011	1
1012	0
1013	0
1014	1
1015	0
1016	0
1017	1
1018	1
1019	0
1020	1
1021	0
1022	0
1023	1
1024	1
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	1
1032	1
1033	0
1034	0
1035	1
1036	1
1037	0
1038	1
1039	1
1040	0
1041	0
1042	0
1043	1
1044	0
1045	0
1046	0
1047	1
1048	0
1049	1
1050	1
1051	0
1052	1
1053	0
1054	1
1055	1
1056	1
1057	0
1058	1
1059	1
1060	0
1061	1
1062	1
1063	1
1064	0
1065	0
1066	0
1067	1
1068	0
1069	0
1070	1
1071	0
1072	0
1073	0
1074	1
1075	0
1076	0
1077	0
1078	1
1079	1
1080	0
1081	0
1082	1
1083	0
1084	1
1085	1
1086	1
1087	1
1088	1
1089	0
1090	1
1091	0
1092	1
1093	0
1094	1
1095	0
1096	1
1097	1
1098	1
1099	0
1100	1
1101	0
1102	1
1103	0
1104	0
1105	0
1106	0
1107	1
1108	1
1109	1
1110	0
1111	1
1112	0
1113	1
1114	0
1115	1
1116	1
1117	1
1118	0
1119	1
1120	0
1121	1
1122	1
1123	1
1124	0
1125	1
1126	1
1127	1
1128	1
1129	0
1130	1
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	1
1138	0
1139	0
1140	1
1141	1
1142	0
1143	1
1144	0
1145	1
1146	0
1147	0
1148	0
1149	1
1150	0
1151	0
1152	0
1153	1
1154	1
1155	0
1156	1
1157	1
1158	0
1159	1
1160	0
1161	0
1162	1
1163	0
1164	1
1165	1
1166	0
1167	1
1168	0
1169	0
1170	1
1171	1
1172	0
1173	1
1174	1
1175	1
1176	0
1177	0
1178	1
1179	0
1180	0
1181	1
1182	0
1183	1
1184	1
1185	1
1186	1
1187	1
1188	0
1189	0
1190	1
1191	0
1192	1
1193	0
1194	0
1195	1
1196	0
1197	1
1198	0
1199	1
1200	1
1201	1
1202	0
1203	1
1204	0
1205	1
1206	1
1207	0
1208	0
1209	1
1210	1
1211	0
1212	0
1213	1
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	1
1221	1
1222	1
1223	1
1224	1
1225	1
1226	0
1227	1
1228	0
1229	0
1230	0
1231	0
