0	1
1	1
2	1
3	0
4	0
5	1
6	0
7	0
8	1
9	1
10	0
11	1
12	1
13	1
14	1
15	1
16	0
17	0
18	1
19	1
20	1
21	1
22	1
23	0
24	1
25	1
26	1
27	0
28	0
29	0
30	1
31	0
32	1
33	1
34	1
35	0
36	0
37	1
38	0
39	1
40	0
41	0
42	0
43	1
44	1
45	1
46	1
47	1
48	0
49	0
50	1
51	1
52	0
53	1
54	0
55	1
56	0
57	0
58	1
59	1
60	1
61	0
62	1
63	1
64	1
65	0
66	1
67	0
68	1
69	0
70	1
71	1
72	0
73	0
74	0
75	0
76	1
77	1
78	0
79	1
80	0
81	1
82	1
83	1
84	1
85	0
86	1
87	1
88	0
89	1
90	0
91	0
92	0
93	1
94	0
95	1
96	1
97	1
98	1
99	0
100	1
101	0
102	0
103	1
104	1
105	1
106	1
107	1
108	1
109	0
110	0
111	1
112	1
113	1
114	0
115	1
116	0
117	0
118	0
119	1
120	0
121	1
122	0
123	0
124	1
125	1
126	0
127	1
128	1
129	1
130	0
131	1
132	1
133	1
134	1
135	0
136	1
137	0
138	0
139	0
140	0
141	0
142	1
143	1
144	0
145	0
146	1
147	0
148	0
149	1
150	0
151	0
152	1
153	0
154	0
155	1
156	0
157	0
158	1
159	0
160	0
161	0
162	0
163	0
164	1
165	0
166	0
167	1
168	0
169	0
170	0
171	1
172	1
173	0
174	0
175	1
176	1
177	0
178	1
179	1
180	0
181	1
182	1
183	0
184	0
185	0
186	0
187	1
188	0
189	0
190	1
191	1
192	1
193	0
194	0
195	1
196	0
197	0
198	0
199	0
200	1
201	1
202	0
203	0
204	1
205	1
206	1
207	0
208	0
209	1
210	0
211	0
212	0
213	0
214	1
215	1
216	0
217	0
218	1
219	0
220	0
221	0
222	1
223	0
224	1
225	1
226	1
227	0
228	1
229	0
230	1
231	0
232	0
233	0
234	0
235	1
236	0
237	0
238	0
239	1
240	0
241	0
242	0
243	1
244	0
245	1
246	0
247	0
248	0
249	1
250	0
251	0
252	1
253	1
254	1
255	0
256	1
257	1
258	1
259	0
260	0
261	0
262	0
263	1
264	1
265	0
266	1
267	0
268	0
269	0
270	1
271	0
272	1
273	0
274	0
275	1
276	0
277	1
278	0
279	0
280	1
281	1
282	0
283	0
284	0
285	0
286	0
287	1
288	0
289	0
290	1
291	1
292	1
293	1
294	1
295	1
296	0
297	0
298	1
299	0
300	0
301	1
302	0
303	0
304	1
305	1
306	0
307	0
308	0
309	1
310	1
311	0
312	0
313	0
314	0
315	0
316	1
317	1
318	1
319	1
320	1
321	1
322	1
323	1
324	1
325	0
326	0
327	0
328	0
329	1
330	1
331	1
332	0
333	1
334	1
335	0
336	1
337	0
338	0
339	0
340	1
341	0
342	1
343	1
344	1
345	0
346	0
347	1
348	0
349	1
350	0
351	0
352	1
353	1
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	1
363	1
364	0
365	1
366	0
367	1
368	1
369	0
370	0
371	0
372	1
373	0
374	1
375	1
376	1
377	0
378	0
379	1
380	1
381	0
382	1
383	1
384	0
385	0
386	0
387	0
388	0
389	1
390	1
391	0
392	1
393	0
394	0
395	0
396	1
397	0
398	0
399	1
400	0
401	1
402	0
403	1
404	0
405	0
406	0
407	1
408	1
409	1
410	0
411	1
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	1
420	1
421	0
422	1
423	0
424	0
425	1
426	0
427	0
428	1
429	0
430	1
431	1
432	0
433	1
434	0
435	1
436	0
437	0
438	1
439	0
440	0
441	1
442	1
443	1
444	0
445	0
446	1
447	0
448	1
449	1
450	1
451	1
452	0
453	0
454	0
455	1
456	0
457	0
458	1
459	1
460	1
461	1
462	1
463	1
464	0
465	0
466	1
467	1
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	1
477	1
478	0
479	0
480	1
481	1
482	0
483	1
484	0
485	0
486	1
487	0
488	1
489	1
490	1
491	0
492	0
493	0
494	0
495	0
496	1
497	1
498	0
499	1
500	0
501	0
502	0
503	1
504	1
505	0
506	0
507	1
508	0
509	1
510	0
511	1
512	0
513	0
514	0
515	0
516	1
517	1
518	1
519	0
520	1
521	0
522	0
523	0
524	0
525	1
526	0
527	0
528	1
529	1
530	0
531	1
532	0
533	0
534	0
535	0
536	1
537	0
538	1
539	1
540	1
541	1
542	0
543	0
544	0
545	1
546	0
547	1
548	0
549	0
550	1
551	0
552	0
553	0
554	0
555	1
556	1
557	1
558	0
559	0
560	0
561	0
562	1
563	0
564	1
565	1
566	0
567	0
568	1
569	0
570	0
571	1
572	0
573	0
574	1
575	1
576	0
577	0
578	0
579	1
580	0
581	1
582	1
583	0
584	1
585	0
586	0
587	1
588	0
589	0
590	1
591	0
592	1
593	1
594	1
595	1
596	1
597	1
598	0
599	0
600	1
601	0
602	1
603	0
604	1
605	1
606	1
607	0
608	1
609	1
610	1
611	0
612	1
613	0
614	0
615	0
616	0
617	1
618	0
619	1
620	0
621	1
622	1
623	0
624	1
625	0
626	0
627	0
628	0
629	0
630	1
631	0
632	1
633	0
634	0
635	0
636	0
637	1
638	0
639	1
640	0
641	1
642	1
643	1
644	1
645	1
646	1
647	0
648	1
649	0
650	0
651	0
652	1
653	1
654	1
655	0
656	0
657	1
658	1
659	1
660	1
661	1
662	0
663	0
664	0
665	1
666	0
667	0
668	1
669	0
670	1
671	0
672	0
673	1
674	1
675	0
676	0
677	1
678	1
679	1
680	0
681	0
682	0
683	1
684	0
685	1
686	0
687	1
688	1
689	1
690	1
691	1
692	1
693	0
694	1
695	0
696	0
697	0
698	1
699	1
700	1
701	0
702	1
703	0
704	1
705	0
706	1
707	0
708	0
709	1
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	1
720	1
721	0
722	1
723	0
724	0
725	0
726	0
727	1
728	1
729	0
730	0
731	1
732	1
733	0
734	0
735	0
736	0
737	1
738	1
739	0
740	0
741	1
742	1
743	0
744	0
745	1
746	0
747	1
748	0
749	1
750	1
751	0
752	0
753	0
754	0
755	0
756	0
757	1
758	1
759	1
760	0
761	0
762	1
763	1
764	0
765	0
766	1
767	0
768	0
769	0
770	1
771	0
772	1
773	0
774	0
775	1
776	0
777	1
778	0
779	1
780	0
781	1
782	1
783	0
784	0
785	0
786	0
787	0
788	1
789	1
790	0
791	0
792	0
793	0
794	1
795	1
796	1
797	0
798	1
799	0
800	0
801	1
802	1
803	1
804	1
805	0
806	1
807	0
808	0
809	0
810	0
811	0
812	1
813	0
